LAT,LON,M2,USD,NEIGHBORHOOD,COMMUNE,YEAR
-34.6509042539667,-58.379739063154766,286.0,131700.0,BARRACAS,4,2016
-34.643311155814274,-58.37771811693017,180.0,150000.0,BARRACAS,4,2016
,,245.0,150000.0,BARRACAS,4,2016
,,261.0,150000.0,BARRACAS,4,2016
,,210.0,160000.0,BARRACAS,4,2016
-34.648254861428285,-58.37961909916668,225.0,165000.0,BARRACAS,4,2016
-34.63346162271425,-58.383157630830766,229.0,170000.0,BARRACAS,4,2016
-34.648516077732396,-58.38069676987313,250.0,170000.0,BARRACAS,4,2016
-34.6509042539667,-58.379739063154766,374.0,172400.0,BARRACAS,4,2016
-34.63889777246415,-58.388172498838166,277.0,180000.0,BARRACAS,4,2016
-34.64998288552515,-58.382452171693906,346.0,185000.0,BARRACAS,4,2016
-34.64719169506146,-58.371625664871736,188.0,240000.0,BARRACAS,4,2016
-34.64669918399507,-58.386290025925575,245.0,250000.0,BARRACAS,4,2016
-34.64185268051934,-58.38678863824677,250.0,275000.0,BARRACAS,4,2016
-34.64419771579081,-58.38820785465667,241.0,285000.0,BARRACAS,4,2016
,,193.0,298000.0,BARRACAS,4,2016
,,285.0,300000.0,BARRACAS,4,2016
-34.64811320125701,-58.37844970885131,390.0,320000.0,BARRACAS,4,2016
-34.647997302958295,-58.37855696146566,353.0,320000.0,BARRACAS,4,2016
-34.64596796515261,-58.36971227699507,300.0,325000.0,BARRACAS,4,2016
,,655.0,330000.0,BARRACAS,4,2016
-34.6504727337782,-58.37644974035231,671.0,355000.0,BARRACAS,4,2016
-34.63529517411461,-58.3901535930104,309.0,410000.0,BARRACAS,4,2016
-34.6296735736595,-58.37355602046126,375.0,420000.0,BARRACAS,4,2016
-34.64512400369913,-58.37100004788747,353.0,450000.0,BARRACAS,4,2016
-34.62895953414118,-58.375505082908504,387.0,590000.0,BARRACAS,4,2016
-34.64655019650193,-58.372980804780624,259.0,600000.0,BARRACAS,4,2016
-34.65021609363692,-58.375661825758726,1350.0,840000.0,BARRACAS,4,2016
,,556.0,1470000.0,BARRACAS,4,2016
-34.648004572462376,-58.372716423451806,900.0,1750000.0,BARRACAS,4,2016
-34.65383221083644,-58.3903965500662,3200.0,1800000.0,BARRACAS,4,2016
-34.6366728315965,-58.37067095559157,2900.0,2200000.0,BARRACAS,4,2016
-34.63206775632144,-58.37608001434059,1006.0,2600000.0,BARRACAS,4,2016
-34.64046040376304,-58.37415426787098,6300.0,12000000.0,BARRACAS,4,2016
-34.64614638352883,-58.365096613411474,215.0,80000.0,BOCA,4,2016
,,220.0,80000.0,BOCA,4,2016
-34.632527958279375,-58.36240920068967,332.0,145000.0,BOCA,4,2016
-34.636482653051495,-58.36166193046421,226.0,150000.0,BOCA,4,2016
-34.640279536153116,-58.364644832538225,387.0,160000.0,BOCA,4,2016
-34.63283743234594,-58.36022179920006,375.0,170000.0,BOCA,4,2016
-34.634030933261954,-58.363158423816245,203.0,180000.0,BOCA,4,2016
-34.635907022344774,-58.36025309040252,256.0,190000.0,BOCA,4,2016
-34.644262403826886,-58.36167846121964,225.0,210000.0,BOCA,4,2016
-34.633437920785106,-58.36169570618757,348.0,220000.0,BOCA,4,2016
-34.63705101681594,-58.363083505351284,272.0,225000.0,BOCA,4,2016
-34.630948905487685,-58.36010305285314,239.0,240000.0,BOCA,4,2016
-34.63652134874565,-58.369582589202764,147.0,245000.0,BOCA,4,2016
-34.62935917362497,-58.362509068974774,256.0,250000.0,BOCA,4,2016
-34.630016216964194,-58.36151019438024,480.0,269000.0,BOCA,4,2016
-34.62941259678266,-58.362339706074586,670.0,270000.0,BOCA,4,2016
-34.64216794829423,-58.36199144188747,405.0,280000.0,BOCA,4,2016
-34.64648081922867,-58.3681921450046,303.0,300000.0,BOCA,4,2016
-34.634419455569834,-58.35910527846603,527.0,308000.0,BOCA,4,2016
-34.634291361342186,-58.36843644935984,363.0,310000.0,BOCA,4,2016
-34.640279536153116,-58.364644832538225,568.0,350000.0,BOCA,4,2016
-34.63260381888592,-58.36220306003705,591.0,355000.0,BOCA,4,2016
,,471.0,360000.0,BOCA,4,2016
-34.644623256777145,-58.36849773301621,413.0,390000.0,BOCA,4,2016
-34.631849446851334,-58.360972406692056,486.0,550000.0,BOCA,4,2016
-34.63696070998924,-58.363214089844874,400.0,600000.0,BOCA,4,2016
-34.63682076286625,-58.35787880157403,837.0,700000.0,BOCA,4,2016
-34.63857885610411,-58.36224522228901,451.0,700000.0,BOCA,4,2016
-34.633473954211134,-58.35986812096434,850.0,1100000.0,BOCA,4,2016
-34.63602029537947,-58.358357646687935,1136.0,1400000.0,BOCA,4,2016
,,1472.0,1600000.0,BOCA,4,2016
-34.63141269432811,-58.368076588646595,1472.0,1700000.0,BOCA,4,2016
-34.62923571497029,-58.360535961893895,2700.0,3500000.0,BOCA,4,2016
-34.62961548678571,-58.368624894968825,3761.0,4300000.0,BOCA,4,2016
-34.62935446029122,-58.35828810296666,7293.0,7000000.0,BOCA,4,2016
-34.65715248988798,-58.408729956580295,219.0,95000.0,NUEVA POMPEYA,4,2016
-34.658397208452335,-58.4251582373458,150.0,105000.0,NUEVA POMPEYA,4,2016
-34.65022517389046,-58.40786315732666,194.0,108000.0,NUEVA POMPEYA,4,2016
,,152.0,109500.0,NUEVA POMPEYA,4,2016
,,263.0,120000.0,NUEVA POMPEYA,4,2016
-34.64464186135125,-58.413858493401996,110.0,150000.0,NUEVA POMPEYA,4,2016
-34.65054760979518,-58.41436429147248,194.0,160000.0,NUEVA POMPEYA,4,2016
,,360.0,165000.0,NUEVA POMPEYA,4,2016
-34.64344319148733,-58.414875519149774,103.0,189000.0,NUEVA POMPEYA,4,2016
-34.64623854623322,-58.41734536305176,210.0,230000.0,NUEVA POMPEYA,4,2016
-34.65164527906773,-58.41991486427137,544.0,290000.0,NUEVA POMPEYA,4,2016
-34.63994525992543,-58.4141697420852,176.0,290000.0,NUEVA POMPEYA,4,2016
-34.65341202540664,-58.41161158100897,298.0,320000.0,NUEVA POMPEYA,4,2016
,,375.0,350000.0,NUEVA POMPEYA,4,2016
-34.644736161563024,-58.42113090149248,249.0,370000.0,NUEVA POMPEYA,4,2016
-34.64120844838324,-58.415250954714644,332.0,380000.0,NUEVA POMPEYA,4,2016
-34.64773585067974,-58.417641090953474,146.0,380000.0,NUEVA POMPEYA,4,2016
-34.6400730217527,-58.41408264670778,279.0,385000.0,NUEVA POMPEYA,4,2016
-34.64040366791561,-58.416679790035815,308.0,388000.0,NUEVA POMPEYA,4,2016
-34.640295869761175,-58.41597731850992,252.0,400000.0,NUEVA POMPEYA,4,2016
-34.651236139332774,-58.425874382017454,520.0,410000.0,NUEVA POMPEYA,4,2016
-34.6400730217527,-58.41408264670778,356.0,420000.0,NUEVA POMPEYA,4,2016
-34.64139487792134,-58.41599829801205,284.0,450000.0,NUEVA POMPEYA,4,2016
-34.64094158396661,-58.41296244378226,354.0,450000.0,NUEVA POMPEYA,4,2016
-34.63821363558418,-58.411501025066066,200.0,520000.0,NUEVA POMPEYA,4,2016
-34.65325949894596,-58.41898081021878,506.0,520000.0,NUEVA POMPEYA,4,2016
-34.64451407861939,-58.413826598188315,559.0,750000.0,NUEVA POMPEYA,4,2016
-34.64032012218397,-58.41543829489957,582.0,860000.0,NUEVA POMPEYA,4,2016
-34.6394517661865,-58.418479190741664,368.0,980000.0,NUEVA POMPEYA,4,2016
-34.6394517661865,-58.418479190741664,556.0,1470000.0,NUEVA POMPEYA,4,2016
-34.64941030641968,-58.41008260153556,1351.0,1500000.0,NUEVA POMPEYA,4,2016
-34.64821243979343,-58.41608804545507,815.0,1750000.0,NUEVA POMPEYA,4,2016
-34.6394517661865,-58.418479190741664,1175.0,1850000.0,NUEVA POMPEYA,4,2016
-34.640295869761175,-58.41597731850992,878.0,2200000.0,NUEVA POMPEYA,4,2016
,,1335.0,2750000.0,NUEVA POMPEYA,4,2016
-34.63942622962124,-58.41175214358991,2030.0,4900000.0,NUEVA POMPEYA,4,2016
-34.64025872138274,-58.39418046047725,218.0,110000.0,PARQUE PATRICIOS,4,2016
-34.64557232163606,-58.41265980239585,90.0,120000.0,PARQUE PATRICIOS,4,2016
-34.64054225924997,-58.39553433807831,195.0,130000.0,PARQUE PATRICIOS,4,2016
-34.64054225924997,-58.39553433807831,200.0,139000.0,PARQUE PATRICIOS,4,2016
-34.64054225924997,-58.39553433807831,127.0,139000.0,PARQUE PATRICIOS,4,2016
-34.64750706155241,-58.41073258552496,211.0,145000.0,PARQUE PATRICIOS,4,2016
-34.64200130884732,-58.40256486647745,138.0,145000.0,PARQUE PATRICIOS,4,2016
-34.64336120412493,-58.40468135978044,219.0,150000.0,PARQUE PATRICIOS,4,2016
-34.6416005054486,-58.39367167190979,238.0,165000.0,PARQUE PATRICIOS,4,2016
-34.64426652911492,-58.40560115950225,327.0,175000.0,PARQUE PATRICIOS,4,2016
-34.646416816320105,-58.4106338675993,580.0,185000.0,PARQUE PATRICIOS,4,2016
,,283.0,185000.0,PARQUE PATRICIOS,4,2016
-34.64607416982521,-58.409436148061694,310.0,189000.0,PARQUE PATRICIOS,4,2016
-34.643595929190525,-58.40568756377348,403.0,190000.0,PARQUE PATRICIOS,4,2016
-34.62964178367369,-58.39954334445502,160.0,193000.0,PARQUE PATRICIOS,4,2016
-34.64237954149605,-58.397928954354754,358.0,200000.0,PARQUE PATRICIOS,4,2016
-34.63302420219007,-58.40795060221209,312.0,209000.0,PARQUE PATRICIOS,4,2016
,,290.0,220000.0,PARQUE PATRICIOS,4,2016
-34.630179762961156,-58.406365623263135,254.0,225000.0,PARQUE PATRICIOS,4,2016
-34.638377564280354,-58.399640627856186,311.0,230000.0,PARQUE PATRICIOS,4,2016
-34.630179762961156,-58.406365623263135,255.0,240000.0,PARQUE PATRICIOS,4,2016
-34.631636619489036,-58.400388836317894,178.0,250000.0,PARQUE PATRICIOS,4,2016
-34.627970152085254,-58.39566555343242,200.0,250000.0,PARQUE PATRICIOS,4,2016
-34.627970152085254,-58.39566555343242,220.0,250000.0,PARQUE PATRICIOS,4,2016
-34.636425079580555,-58.39557401331549,189.0,250000.0,PARQUE PATRICIOS,4,2016
,,390.0,260000.0,PARQUE PATRICIOS,4,2016
-34.63171160045939,-58.41151502400618,295.0,260000.0,PARQUE PATRICIOS,4,2016
-34.63474374234552,-58.40576766607007,225.0,270000.0,PARQUE PATRICIOS,4,2016
-34.63171160045939,-58.41151502400618,300.0,270000.0,PARQUE PATRICIOS,4,2016
,,330.0,270000.0,PARQUE PATRICIOS,4,2016
-34.63707980995732,-58.40753827725215,149.0,270000.0,PARQUE PATRICIOS,4,2016
-34.641365061825226,-58.407548085814234,265.0,280000.0,PARQUE PATRICIOS,4,2016
-34.63033765223507,-58.406328885862074,177.0,290000.0,PARQUE PATRICIOS,4,2016
-34.637535787132684,-58.401828272145686,180.0,295000.0,PARQUE PATRICIOS,4,2016
,,675.0,300000.0,PARQUE PATRICIOS,4,2016
-34.63033765223507,-58.406328885862074,200.0,300000.0,PARQUE PATRICIOS,4,2016
-34.642315695422305,-58.40595428396285,225.0,300000.0,PARQUE PATRICIOS,4,2016
-34.64080037646934,-58.39684302155985,231.0,320000.0,PARQUE PATRICIOS,4,2016
-34.647145278917634,-58.40794559443032,650.0,320000.0,PARQUE PATRICIOS,4,2016
-34.63298158175577,-58.4113583425554,345.0,320000.0,PARQUE PATRICIOS,4,2016
-34.62914065862499,-58.39173910041456,136.0,350000.0,PARQUE PATRICIOS,4,2016
-34.6394921394374,-58.39921574114784,830.0,380000.0,PARQUE PATRICIOS,4,2016
-34.631881195973364,-58.406102171125774,215.0,380000.0,PARQUE PATRICIOS,4,2016
-34.62937504089536,-58.40639204049747,271.0,400000.0,PARQUE PATRICIOS,4,2016
-34.6394921394374,-58.39921574114784,450.0,420000.0,PARQUE PATRICIOS,4,2016
-34.6394921394374,-58.39921574114784,831.0,420000.0,PARQUE PATRICIOS,4,2016
-34.62958188679528,-58.40824372123355,134.0,430000.0,PARQUE PATRICIOS,4,2016
-34.63520728884846,-58.40227201602873,327.0,440000.0,PARQUE PATRICIOS,4,2016
-34.62938794362344,-58.39158559738448,187.0,450000.0,PARQUE PATRICIOS,4,2016
-34.62993871710611,-58.40973511119513,195.0,450000.0,PARQUE PATRICIOS,4,2016
-34.63674087752872,-58.39691124989676,441.0,450000.0,PARQUE PATRICIOS,4,2016
-34.639237549602804,-58.39746927883565,299.0,475000.0,PARQUE PATRICIOS,4,2016
-34.627970152085254,-58.39566555343242,256.0,480000.0,PARQUE PATRICIOS,4,2016
-34.633835723876814,-58.39521398247783,200.0,480000.0,PARQUE PATRICIOS,4,2016
-34.644690711293975,-58.41298596695465,504.0,504000.0,PARQUE PATRICIOS,4,2016
-34.63593937044776,-58.40562831052873,518.0,550000.0,PARQUE PATRICIOS,4,2016
-34.6309021106558,-58.406215828232405,485.0,600000.0,PARQUE PATRICIOS,4,2016
-34.63077472769656,-58.40818398868353,374.0,650000.0,PARQUE PATRICIOS,4,2016
-34.62937504089536,-58.40639204049747,470.0,800000.0,PARQUE PATRICIOS,4,2016
-34.637012511486816,-58.39836313752236,449.0,830000.0,PARQUE PATRICIOS,4,2016
-34.63371218142624,-58.40587073068384,813.0,1150000.0,PARQUE PATRICIOS,4,2016
-34.63787252290198,-58.40349248742713,581.0,1300000.0,PARQUE PATRICIOS,4,2016
,,500.0,1400000.0,PARQUE PATRICIOS,4,2016
-34.63321340892777,-58.40942213630739,558.0,1500000.0,PARQUE PATRICIOS,4,2016
-34.64080037646934,-58.39684302155985,2000.0,1900000.0,PARQUE PATRICIOS,4,2016
-34.64086600801884,-58.41234550586117,1343.0,2500000.0,PARQUE PATRICIOS,4,2016
-34.632585373147904,-58.390648413342305,687.0,2500000.0,PARQUE PATRICIOS,4,2016
-34.64086600801884,-58.41234550586117,1335.0,2750000.0,PARQUE PATRICIOS,4,2016
-34.60740933940258,-58.42150256514739,150.0,95000.0,ALMAGRO,5,2016
-34.62099261058112,-58.418033914828335,105.0,175000.0,ALMAGRO,5,2016
-34.60127805459267,-58.41341845118446,143.0,225000.0,ALMAGRO,5,2016
-34.61276064931965,-58.42682530910181,94.0,230000.0,ALMAGRO,5,2016
-34.59923656309735,-58.4134403469273,150.0,270000.0,ALMAGRO,5,2016
,,234.0,295000.0,ALMAGRO,5,2016
-34.617470937710756,-58.41962307962981,197.0,320000.0,ALMAGRO,5,2016
-34.59923656309735,-58.4134403469273,144.0,320000.0,ALMAGRO,5,2016
-34.61726982372415,-58.4154102711989,262.0,330000.0,ALMAGRO,5,2016
-34.6136204331655,-58.423214469160115,226.0,340000.0,ALMAGRO,5,2016
-34.61983911183486,-58.4165066093381,242.0,350000.0,ALMAGRO,5,2016
-34.59786591864769,-58.42496025450833,121.0,360000.0,ALMAGRO,5,2016
-34.61161641466352,-58.42865616343967,336.0,360000.0,ALMAGRO,5,2016
-34.61336155668599,-58.42827554479856,220.0,370000.0,ALMAGRO,5,2016
-34.6136204331655,-58.423214469160115,180.0,380000.0,ALMAGRO,5,2016
-34.61111254431381,-58.42457103301132,227.0,380000.0,ALMAGRO,5,2016
-34.60065169344389,-58.422279404826604,189.0,400000.0,ALMAGRO,5,2016
-34.61131183361435,-58.42722470739472,239.0,400000.0,ALMAGRO,5,2016
-34.60513430829402,-58.429026941951555,219.0,400000.0,ALMAGRO,5,2016
-34.62158984847588,-58.42512074149378,207.0,420000.0,ALMAGRO,5,2016
-34.6167054438078,-58.418237101667145,288.0,445000.0,ALMAGRO,5,2016
-34.601083582595926,-58.430018518893654,186.0,450000.0,ALMAGRO,5,2016
-34.59962300969824,-58.419078999755115,224.0,450000.0,ALMAGRO,5,2016
-34.607420714854264,-58.41402340234828,283.0,490000.0,ALMAGRO,5,2016
-34.60608889487354,-58.422862673357024,259.0,495000.0,ALMAGRO,5,2016
-34.613064928962224,-58.42058678421291,151.0,500000.0,ALMAGRO,5,2016
,,386.0,500000.0,ALMAGRO,5,2016
-34.619693622897664,-58.416549912616894,189.0,550000.0,ALMAGRO,5,2016
-34.61250084860383,-58.41771773928425,375.0,550000.0,ALMAGRO,5,2016
,,100.0,550000.0,ALMAGRO,5,2016
-34.61336155668599,-58.42827554479856,374.0,550000.0,ALMAGRO,5,2016
-34.610328506720805,-58.425834730609864,337.0,580000.0,ALMAGRO,5,2016
-34.61990293179068,-58.41954260974725,265.0,600000.0,ALMAGRO,5,2016
-34.601644821323525,-58.42381889723156,260.0,610000.0,ALMAGRO,5,2016
-34.613064928962224,-58.42058678421291,232.0,650000.0,ALMAGRO,5,2016
-34.61175643995138,-58.42587354684532,579.0,650000.0,ALMAGRO,5,2016
-34.604096723168034,-58.414584464917255,217.0,650000.0,ALMAGRO,5,2016
-34.60723679637818,-58.41478050971269,348.0,650000.0,ALMAGRO,5,2016
-34.600178416332845,-58.426818522120456,303.0,660000.0,ALMAGRO,5,2016
-34.604292808009355,-58.42739989158265,187.0,660000.0,ALMAGRO,5,2016
-34.60411224936295,-58.41443076679993,260.0,700000.0,ALMAGRO,5,2016
-34.60411224936295,-58.41443076679993,170.0,700000.0,ALMAGRO,5,2016
-34.600894738715596,-58.41901828277421,370.0,700000.0,ALMAGRO,5,2016
-34.601644821323525,-58.42381889723156,256.0,700000.0,ALMAGRO,5,2016
-34.61726982372415,-58.4154102711989,510.0,700000.0,ALMAGRO,5,2016
-34.60608889487354,-58.422862673357024,552.0,750000.0,ALMAGRO,5,2016
,,579.0,750000.0,ALMAGRO,5,2016
-34.60731352834031,-58.4212513348551,357.0,750000.0,ALMAGRO,5,2016
-34.61061961429507,-58.42756781909296,180.0,750000.0,ALMAGRO,5,2016
,,332.0,800000.0,ALMAGRO,5,2016
-34.618074063231454,-58.42559705182985,302.0,800000.0,ALMAGRO,5,2016
-34.61271199015466,-58.419131067585695,533.0,850000.0,ALMAGRO,5,2016
-34.59912207199126,-58.4279789670621,356.0,850000.0,ALMAGRO,5,2016
-34.61844909954498,-58.41666479634706,329.0,890000.0,ALMAGRO,5,2016
-34.61559488033365,-58.41697264407317,422.0,940000.0,ALMAGRO,5,2016
-34.60161389325732,-58.42392731969468,553.0,975000.0,ALMAGRO,5,2016
-34.6157615141652,-58.41690295480257,340.0,990000.0,ALMAGRO,5,2016
-34.6002822633107,-58.42518767856317,568.0,1000000.0,ALMAGRO,5,2016
-34.60294585184542,-58.424166377375066,1400.0,1200000.0,ALMAGRO,5,2016
-34.61262559103424,-58.423462661266676,284.0,1200000.0,ALMAGRO,5,2016
-34.6003202708522,-58.42535380921359,670.0,1300000.0,ALMAGRO,5,2016
-34.60980456043612,-58.41996218118617,1047.0,1300000.0,ALMAGRO,5,2016
-34.60993811053388,-58.42268539894378,652.0,1400000.0,ALMAGRO,5,2016
-34.60411224936295,-58.41443076679993,417.0,1600000.0,ALMAGRO,5,2016
-34.59791198355494,-58.41714861300529,415.0,1800000.0,ALMAGRO,5,2016
-34.60880745948037,-58.42888586788214,772.0,1800000.0,ALMAGRO,5,2016
-34.618183786586336,-58.42846815669807,428.0,1980000.0,ALMAGRO,5,2016
-34.61276064931965,-58.42682530910181,1019.0,2000000.0,ALMAGRO,5,2016
-34.61376933058708,-58.417241479165575,526.0,2995000.0,ALMAGRO,5,2016
-34.60280369607025,-58.42550038222974,780.0,3000000.0,ALMAGRO,5,2016
-34.60874434105413,-58.426135311374296,847.0,4500000.0,ALMAGRO,5,2016
-34.60405525873505,-58.41329356625831,800.0,7500000.0,ALMAGRO,5,2016
-34.63609965804683,-58.416066501671175,186.0,230000.0,BOEDO,5,2016
-34.6365525198795,-58.420549112216534,130.0,230000.0,BOEDO,5,2016
-34.63522336232875,-58.41608116774757,167.0,240000.0,BOEDO,5,2016
-34.62892178669512,-58.416852001747266,117.0,240000.0,BOEDO,5,2016
-34.6326668622474,-58.41593091307418,162.0,250000.0,BOEDO,5,2016
-34.63149753200469,-58.41772824175501,128.0,250000.0,BOEDO,5,2016
-34.62929014690136,-58.42586794911263,220.0,250000.0,BOEDO,5,2016
-34.6387239895604,-58.421066510088885,276.0,260000.0,BOEDO,5,2016
,,195.0,270000.0,BOEDO,5,2016
-34.633470159232004,-58.42387212478257,254.0,270000.0,BOEDO,5,2016
-34.62582586426087,-58.42479689004361,340.0,300000.0,BOEDO,5,2016
-34.62533455465964,-58.4160147157281,140.0,310000.0,BOEDO,5,2016
-34.63697949554511,-58.42296661285963,249.0,320000.0,BOEDO,5,2016
-34.63136781322103,-58.41651161188829,150.0,350000.0,BOEDO,5,2016
-34.62286029252461,-58.420407208778016,320.0,359000.0,BOEDO,5,2016
-34.636497874986574,-58.41441271841109,221.0,390000.0,BOEDO,5,2016
-34.6232752366217,-58.42429459940326,308.0,399000.0,BOEDO,5,2016
-34.62892178669512,-58.416852001747266,400.0,400000.0,BOEDO,5,2016
-34.624855267332016,-58.42450085005587,175.0,400000.0,BOEDO,5,2016
-34.636497874986574,-58.41441271841109,186.0,415000.0,BOEDO,5,2016
,,380.0,420000.0,BOEDO,5,2016
-34.62302266367134,-58.42193974120906,163.0,450000.0,BOEDO,5,2016
-34.637144325392335,-58.41343017328042,357.0,450000.0,BOEDO,5,2016
-34.62229776280954,-58.41792934271861,287.0,500000.0,BOEDO,5,2016
-34.63612544128363,-58.42442513776307,200.0,500000.0,BOEDO,5,2016
-34.628851791627014,-58.41583529901217,175.0,570000.0,BOEDO,5,2016
-34.62572752663007,-58.41879334059585,502.0,650000.0,BOEDO,5,2016
-34.62572333870843,-58.417557602508325,355.0,650000.0,BOEDO,5,2016
-34.6326668622474,-58.41593091307418,298.0,680000.0,BOEDO,5,2016
-34.63740015282673,-58.41607670278021,346.0,900000.0,BOEDO,5,2016
-34.6326668622474,-58.41593091307418,708.0,1100000.0,BOEDO,5,2016
-34.62901970539144,-58.41802549397068,1581.0,1200000.0,BOEDO,5,2016
-34.63608574797664,-58.41370190439756,1845.0,4500000.0,BOEDO,5,2016
-34.60599636786073,-58.45726346009086,244.0,155000.0,CABALLITO,6,2016
-34.60658355525149,-58.440194855896664,105.0,176000.0,CABALLITO,6,2016
-34.60781078183114,-58.45267073020458,250.0,235000.0,CABALLITO,6,2016
-34.62840376322882,-58.436989083064354,84.0,239000.0,CABALLITO,6,2016
-34.60716427224583,-58.45329393130859,303.0,265000.0,CABALLITO,6,2016
-34.62206608148827,-58.454507722563385,150.0,294000.0,CABALLITO,6,2016
-34.61799237461967,-58.455175616361046,280.0,295000.0,CABALLITO,6,2016
-34.605423088739016,-58.45608491522076,172.0,310000.0,CABALLITO,6,2016
-34.610812848245274,-58.431870778638974,197.0,310000.0,CABALLITO,6,2016
-34.615091698473584,-58.44527906659061,151.0,330000.0,CABALLITO,6,2016
-34.615533203856074,-58.43625240846812,147.0,340000.0,CABALLITO,6,2016
-34.61764553338188,-58.44662934949222,130.0,340000.0,CABALLITO,6,2016
-34.625891692391626,-58.43614526470076,97.0,340000.0,CABALLITO,6,2016
,,185.0,350000.0,CABALLITO,6,2016
-34.61211360183781,-58.43300003317714,145.0,370000.0,CABALLITO,6,2016
-34.61346481214557,-58.430534723061506,200.0,380000.0,CABALLITO,6,2016
-34.60834408150442,-58.442314506741994,320.0,390000.0,CABALLITO,6,2016
-34.61015648554476,-58.45424564545175,498.0,390000.0,CABALLITO,6,2016
-34.61882661032774,-58.45310364001549,180.0,391000.0,CABALLITO,6,2016
-34.60869008997833,-58.44564086550432,133.0,395000.0,CABALLITO,6,2016
-34.623474684001664,-58.43185612683479,225.0,400000.0,CABALLITO,6,2016
-34.60439640134211,-58.43322041358003,225.0,410000.0,CABALLITO,6,2016
-34.62150660636644,-58.43668520693885,125.0,430000.0,CABALLITO,6,2016
-34.62206608148827,-58.454507722563385,236.0,450000.0,CABALLITO,6,2016
-34.61648075232831,-58.44317738803743,231.0,450000.0,CABALLITO,6,2016
-34.61494025360235,-58.449749590587,449.0,500000.0,CABALLITO,6,2016
-34.610783651727445,-58.455452007439106,433.0,500000.0,CABALLITO,6,2016
-34.60894859912444,-58.4489031801807,437.0,500000.0,CABALLITO,6,2016
-34.60744747844724,-58.43146509823252,230.0,525000.0,CABALLITO,6,2016
-34.62266222296297,-58.43784491806007,315.0,530000.0,CABALLITO,6,2016
-34.61623205956343,-58.4498867108539,324.0,540000.0,CABALLITO,6,2016
-34.611610246053715,-58.43169517476078,250.0,550000.0,CABALLITO,6,2016
-34.60744747844724,-58.43146509823252,232.0,550000.0,CABALLITO,6,2016
-34.62357198726204,-58.43281710687636,222.0,550000.0,CABALLITO,6,2016
-34.603432856727856,-58.43371964577251,225.0,550000.0,CABALLITO,6,2016
-34.6070147000294,-58.44904427005143,280.0,550000.0,CABALLITO,6,2016
-34.61753112324624,-58.43176781028193,135.0,575000.0,CABALLITO,6,2016
-34.614937636812925,-58.45266569331692,548.0,580000.0,CABALLITO,6,2016
-34.61720046449834,-58.43034182345064,155.0,580000.0,CABALLITO,6,2016
-34.616628961760775,-58.44301867196719,326.0,590000.0,CABALLITO,6,2016
-34.610223370966835,-58.43213509260882,281.0,600000.0,CABALLITO,6,2016
-34.6088051694317,-58.43281450262284,246.0,600000.0,CABALLITO,6,2016
-34.61336469417642,-58.43598948525373,213.0,610000.0,CABALLITO,6,2016
,,307.0,620000.0,CABALLITO,6,2016
-34.62433518656574,-58.43292085480875,221.0,630000.0,CABALLITO,6,2016
-34.61104686819016,-58.44301925880609,130.0,670000.0,CABALLITO,6,2016
-34.621031728803,-58.43681655277807,250.0,685000.0,CABALLITO,6,2016
-34.62216447696926,-58.448682269470304,344.0,700000.0,CABALLITO,6,2016
-34.61455229586404,-58.435622013524004,601.0,700000.0,CABALLITO,6,2016
-34.609171053693395,-58.444452588224024,150.0,700000.0,CABALLITO,6,2016
-34.606031162150266,-58.45288522631522,358.0,700000.0,CABALLITO,6,2016
-34.62583259835506,-58.42840356784164,372.0,710000.0,CABALLITO,6,2016
-34.605773317303445,-58.453933410724346,357.0,720000.0,CABALLITO,6,2016
-34.61199320112559,-58.45460761528904,235.0,730000.0,CABALLITO,6,2016
,,334.0,730000.0,CABALLITO,6,2016
-34.62433518656574,-58.43292085480875,216.0,740000.0,CABALLITO,6,2016
-34.61725385045243,-58.45670989398076,416.0,750000.0,CABALLITO,6,2016
-34.608045643449664,-58.458730172955924,485.0,750000.0,CABALLITO,6,2016
-34.60966062882495,-58.442599412686604,306.0,790000.0,CABALLITO,6,2016
-34.62082750301972,-58.42930692119371,335.0,800000.0,CABALLITO,6,2016
-34.605773317303445,-58.453933410724346,341.0,800000.0,CABALLITO,6,2016
-34.62380214093893,-58.42877926527892,326.0,830000.0,CABALLITO,6,2016
-34.60996748943877,-58.450782057131235,510.0,850000.0,CABALLITO,6,2016
-34.62394616398348,-58.441659349166635,270.0,900000.0,CABALLITO,6,2016
-34.62583259835506,-58.42840356784164,373.0,900000.0,CABALLITO,6,2016
-34.61600350226113,-58.446055340118974,767.0,950000.0,CABALLITO,6,2016
-34.61120399295619,-58.45664040071064,677.0,950000.0,CABALLITO,6,2016
-34.6113658367967,-58.45336031713668,480.0,1000000.0,CABALLITO,6,2016
-34.62085841403413,-58.45486686154493,470.0,1100000.0,CABALLITO,6,2016
-34.62818216439136,-58.4356124100578,340.0,1100000.0,CABALLITO,6,2016
-34.62840541645752,-58.437135624285304,605.0,1190000.0,CABALLITO,6,2016
-34.627262897070956,-58.43726780376363,533.0,1200000.0,CABALLITO,6,2016
-34.60775567655123,-58.44637016630837,423.0,1200000.0,CABALLITO,6,2016
-34.62447843328222,-58.434367088983414,1650.0,1280000.0,CABALLITO,6,2016
-34.60788146365311,-58.44535014200723,408.0,1400000.0,CABALLITO,6,2016
-34.62281035708763,-58.43339303889136,402.0,1470000.0,CABALLITO,6,2016
